doi,updated,url,url_for_pdf,url_for_landing_page,evidence,license,version,host_type,is_best,pmh_id,endpoint_id,repository_institution,oa_date,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,decision
10.1101/2021.02.13.431006,2022-04-30T15:56:47.890554,https://www.biorxiv.org/content/biorxiv/early/2021/02/14/2021.02.13.431006.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2021/02/14/2021.02.13.431006.full.pdf,https://doi.org/10.1101/2021.02.13.431006,oa repository (via page says license),cc-by-nc,submittedVersion,repository,TRUE,NA,NA,NA,2021-02-14,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-02-14,2021,"Forest loss in Indonesian New Guinea: trends, drivers, and outlook",2023-03-05T17:32:45.003120,REVIEW
10.1101/2021.02.13.431006,2022-12-19T20:41:24.578977,https://www.biorxiv.org/content/10.1101/2021.02.13.431006v1.full.pdf,https://www.biorxiv.org/content/10.1101/2021.02.13.431006v1.full.pdf,https://www.cifor.org/library/7969,oa repository (via OAI-PMH doi match),cc-by,submittedVersion,repository,FALSE,oai:cgspace.cgiar.org:10568/113211,372658c9bff49c8e8f2,Consultative Group for International Agricultural Research - CGSPace A Repository of Agricultural Research Outputs,2021-04-05,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-02-14,2021,"Forest loss in Indonesian New Guinea: trends, drivers, and outlook",2023-03-05T17:32:45.003120,REVIEW
10.1101/2021.02.13.431006,2023-02-15T18:19:16.744287,http://hal.cirad.fr/cirad-03920201/file/Gaveau%202021%20Forest%20loss%20in%20Indonesian%20New%20Guinea%202001%202019%20-%20Preprint.pdf,http://hal.cirad.fr/cirad-03920201/file/Gaveau%202021%20Forest%20loss%20in%20Indonesian%20New%20Guinea%202001%202019%20-%20Preprint.pdf,http://hal.cirad.fr/cirad-03920201/file/Gaveau%202021%20Forest%20loss%20in%20Indonesian%20New%20Guinea%202001%202019%20-%20Preprint.pdf,oa repository (via OAI-PMH title and first author match),cc-by,submittedVersion,repository,FALSE,oai:HAL:cirad-03920201v1,c0f56e83d0886c0f5e5,Le Centre pour la Communication Scientifique Directe - HAL - Cirad,2023-02-10,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-02-14,2021,"Forest loss in Indonesian New Guinea: trends, drivers, and outlook",2023-03-05T17:32:45.003120,REVIEW
10.1101/2021.02.13.431006,2023-02-13T19:43:07.318654,http://hal.cirad.fr/cirad-03920201/document,http://hal.cirad.fr/cirad-03920201/document,http://hal.cirad.fr/cirad-03920201/document,oa repository (via OAI-PMH title and first author match),cc-by,submittedVersion,repository,FALSE,oai:HAL:cirad-03920201v1,b7862ef9ea7817152e1,Le Centre pour la Communication Scientifique Directe - HAL - Université Paris Descartes,2023-02-13,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-02-14,2021,"Forest loss in Indonesian New Guinea: trends, drivers, and outlook",2023-03-05T17:32:45.003120,REVIEW
10.1101/2022.02.09.479762,2022-06-11T06:25:17.635408,https://www.biorxiv.org/content/biorxiv/early/2022/02/10/2022.02.09.479762.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/02/10/2022.02.09.479762.full.pdf,https://doi.org/10.1101/2022.02.09.479762,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,TRUE,NA,NA,NA,2022-02-10,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-02-10,2022,Global determinants of insect genetic diversity,2022-12-06T02:02:25.629097,REVIEW
10.1101/2022.03.02.482672,2022-11-06T13:12:56.717945,https://www.biorxiv.org/content/biorxiv/early/2022/09/17/2022.03.02.482672.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/09/17/2022.03.02.482672.full.pdf,https://doi.org/10.1101/2022.03.02.482672,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,TRUE,NA,NA,NA,2022-03-04,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-03-04,2022,The order Axinellida (Porifera: Demospongiae) in California,2022-11-06T13:13:52.812971,REVIEW
10.1101/2021.09.27.461499,2022-04-01T00:27:24.738023,https://www.biorxiv.org/content/biorxiv/early/2021/09/27/2021.09.27.461499.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2021/09/27/2021.09.27.461499.full.pdf,https://doi.org/10.1101/2021.09.27.461499,oa repository (via free pdf),NA,submittedVersion,repository,TRUE,NA,NA,NA,2021-09-27,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-09-27,2021,From trend to threat? Assessing the sustainability of wild edible plant foraging by linking local perception to ecological inference,2021-09-27T21:54:11.649617,REVIEW
10.1101/2022.12.15.520316,2023-02-20T15:52:09.336495,https://www.biorxiv.org/content/biorxiv/early/2022/12/19/2022.12.15.520316.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/12/19/2022.12.15.520316.full.pdf,https://doi.org/10.1101/2022.12.15.520316,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,TRUE,NA,NA,NA,2022-12-19,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-12-19,2022,"Towards Cloud-Native, Machine Learning Based Detection of Crop Disease with Imaging Spectroscopy",2022-12-27T02:59:45.816336,REVIEW
10.1101/2022.12.15.520316,NA,https://doi.org/10.22541/essoar.167091870.03274332/v1,NA,https://doi.org/10.22541/essoar.167091870.03274332/v1,oa repository (via OAI-PMH title and first author match),NA,submittedVersion,repository,FALSE,NA,mgm3w2hszwdghkrnkrms,Authorea - Authorea,NA,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-12-19,2022,"Towards Cloud-Native, Machine Learning Based Detection of Crop Disease with Imaging Spectroscopy",2022-12-27T02:59:45.816336,REVIEW
10.1101/824045,2023-03-23T20:44:03.877252,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/gcb.15140,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/gcb.15140,https://doi.org/10.1111/gcb.15140,open (via crossref license),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2020-05-29,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-10-30,2019,A multidimensional framework for measuring biotic novelty: How novel is a community?,2022-12-26T16:26:31.635537,REVIEW
10.1101/824045,2022-12-22T05:31:54.329427,https://publishup.uni-potsdam.de/files/52565/pmnr1209.pdf,https://publishup.uni-potsdam.de/files/52565/pmnr1209.pdf,https://publishup.uni-potsdam.de/files/52565/pmnr1209.pdf,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:kobv.de-opus4-uni-potsdam:52565,0990391709d40f75020,University of Potsdam - publish.UP,2021-11-18,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-10-30,2019,A multidimensional framework for measuring biotic novelty: How novel is a community?,2022-12-26T16:26:31.635537,REVIEW
10.1101/824045,2022-12-22T23:48:55.368859,https://publishup.uni-potsdam.de/opus4-ubp/files/52565/pmnr1209.pdf,https://publishup.uni-potsdam.de/opus4-ubp/files/52565/pmnr1209.pdf,https://publishup.uni-potsdam.de/opus4-ubp/files/52565/pmnr1209.pdf,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:kobv.de-opus4-uni-potsdam:52565,e2ec2ad47590679b13d,NA,2021-11-18,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-10-30,2019,A multidimensional framework for measuring biotic novelty: How novel is a community?,2022-12-26T16:26:31.635537,REVIEW
10.1101/824045,2023-01-08T00:29:17.898043,https://refubium.fu-berlin.de/bitstream/fub188/27626/1/Schittko_multidimensional_2020.pdf,https://refubium.fu-berlin.de/bitstream/fub188/27626/1/Schittko_multidimensional_2020.pdf,https://refubium.fu-berlin.de/handle/fub188/27626,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:refubium.fu-berlin.de:fub188/27626,tfns8wvw5hkwxjnh5ysu,Universitätsbibliothek der Freien Universität Berlin - Refubium,NA,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-10-30,2019,A multidimensional framework for measuring biotic novelty: How novel is a community?,2022-12-26T16:26:31.635537,REVIEW
10.1101/824045,2021-12-31T16:28:39.647499,https://www.biorxiv.org/content/biorxiv/early/2019/10/30/824045.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2019/10/30/824045.full.pdf,https://doi.org/10.1101/824045,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,FALSE,NA,NA,NA,2019-10-30,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-10-30,2019,A multidimensional framework for measuring biotic novelty: How novel is a community?,2022-12-26T16:26:31.635537,REVIEW
10.1101/2021.12.21.473628,2022-07-15T15:11:20.640916,https://www.biorxiv.org/content/biorxiv/early/2021/12/22/2021.12.21.473628.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2021/12/22/2021.12.21.473628.full.pdf,https://doi.org/10.1101/2021.12.21.473628,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,TRUE,NA,NA,NA,2021-12-22,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-12-22,2021,dynamAedes: a unified modelling framework for invasive <i>Aedes</i> mosquitoes,2022-09-08T17:23:06.757899,REVIEW
10.1101/2020.02.21.960161,2021-03-27T13:29:07.206367,https://www.biorxiv.org/content/biorxiv/early/2020/02/23/2020.02.21.960161.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2020/02/23/2020.02.21.960161.full.pdf,https://doi.org/10.1101/2020.02.21.960161,oa repository (via page says license),cc-by-nd,submittedVersion,repository,TRUE,NA,NA,NA,2020-02-23,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2020-02-23,2020,GreenMaps: a Tool for Addressing the Wallacean Shortfall in the Global Distribution of Plants,2021-01-14T07:25:04.517437,REVIEW
10.1101/2021.07.26.453860,2022-07-07T09:45:18.004359,https://www.biorxiv.org/content/biorxiv/early/2021/07/27/2021.07.26.453860.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2021/07/27/2021.07.26.453860.full.pdf,https://doi.org/10.1101/2021.07.26.453860,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,TRUE,NA,NA,NA,2021-07-27,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-07-27,2021,Airborne environmental DNA metabarcoding for the monitoring of terrestrial insects - a proof of concept,2021-07-30T21:50:56.729786,REVIEW
10.1101/2022.06.21.496934,2022-10-08T10:19:37.240998,https://www.biorxiv.org/content/biorxiv/early/2022/06/23/2022.06.21.496934.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/06/23/2022.06.21.496934.full.pdf,https://doi.org/10.1101/2022.06.21.496934,oa repository (via page says license),cc-by-nc,submittedVersion,repository,TRUE,NA,NA,NA,2022-06-23,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-06-23,2022,A call for improving the Key Biodiversity Areas framework,2023-02-18T04:34:28.927811,REVIEW
10.1101/2022.10.28.514262,2023-02-16T12:48:41.331119,https://www.biorxiv.org/content/biorxiv/early/2022/10/28/2022.10.28.514262.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/10/28/2022.10.28.514262.full.pdf,https://doi.org/10.1101/2022.10.28.514262,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,TRUE,NA,NA,NA,2022-10-28,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-10-28,2022,What is an urban bird? Trait-based predictions of urban tolerance for the world’s birds are modulated by latitude and human population density,2022-11-02T18:21:02.089288,REVIEW
10.1101/2022.03.18.484862,2023-03-23T20:44:05.555929,https://doi.org/10.7554/elife.77891,NA,https://doi.org/10.7554/elife.77891,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2022-09-27,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-03-20,2022,A dataset of 5 million city trees: species clustering and climate effects in urban forests,2023-01-30T03:49:49.703938,REVIEW
10.1101/2022.03.18.484862,2022-08-03T19:12:18.869558,https://www.biorxiv.org/content/biorxiv/early/2022/03/20/2022.03.18.484862.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/03/20/2022.03.18.484862.full.pdf,https://doi.org/10.1101/2022.03.18.484862,oa repository (via page says license),cc-by,submittedVersion,repository,FALSE,NA,NA,NA,2022-03-20,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-03-20,2022,A dataset of 5 million city trees: species clustering and climate effects in urban forests,2023-01-30T03:49:49.703938,REVIEW
10.1101/2022.05.16.492061,2022-10-06T01:53:36.125360,https://www.biorxiv.org/content/biorxiv/early/2022/05/17/2022.05.16.492061.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/05/17/2022.05.16.492061.full.pdf,https://doi.org/10.1101/2022.05.16.492061,oa repository (via free pdf),NA,submittedVersion,repository,TRUE,NA,NA,NA,2022-05-17,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2022-05-17,2022,CUGIC: The Consolidated Urban Green Infrastructure Classification for assessing ecosystem services and biodiversity,2022-11-13T07:12:58.591077,REVIEW
10.1101/161125,2023-03-23T20:44:06.029470,https://www.frontiersin.org/articles/10.3389/fevo.2019.00402/pdf,https://www.frontiersin.org/articles/10.3389/fevo.2019.00402/pdf,https://doi.org/10.3389/fevo.2019.00402,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2019-10-29,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2017-07-10,2017,Artificial Intelligence for Ecological and Evolutionary Synthesis,2021-03-27T09:43:35.873711,REVIEW
10.1101/161125,2019-10-09T11:05:06.116446,https://www.biorxiv.org/content/biorxiv/early/2019/09/21/161125.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2019/09/21/161125.full.pdf,https://doi.org/10.1101/161125,oa repository (via page says license),cc-by,submittedVersion,repository,FALSE,NA,NA,NA,2017-07-10,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2017-07-10,2017,Artificial Intelligence for Ecological and Evolutionary Synthesis,2021-03-27T09:43:35.873711,REVIEW
10.1101/2021.01.04.425314,2023-02-05T09:07:34.999024,https://dro.deakin.edu.au/articles/journal_contribution/AusTraits_a_curated_plant_trait_database_for_the_Australian_flora/20643999/1/files/36849120.pdf,https://dro.deakin.edu.au/articles/journal_contribution/AusTraits_a_curated_plant_trait_database_for_the_Australian_flora/20643999/1/files/36849120.pdf,http://hdl.handle.net/10536/DRO/DU:30156467,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,TRUE,oai:dro.deakin.edu.au:DU:30156467,5b0e17035c949ebd6ac,Deakin University - Deakin Research Online,2021-10-23,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
10.1101/2021.01.04.425314,2023-02-08T00:49:58.104857,https://opus.lib.uts.edu.au/bitstream/10453/151183/2/AusTraits%2c%20a%20curated%20plant%20trait%20database%20for%20the%20Australian%20flora.pdf,https://opus.lib.uts.edu.au/bitstream/10453/151183/2/AusTraits%2c%20a%20curated%20plant%20trait%20database%20for%20the%20Australian%20flora.pdf,http://hdl.handle.net/10453/151183,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:opus.lib.uts.edu.au:10453/151183,6c2c8ed2589bf2052a1,University of Technology Sydney - Open Publications Of UTS Scholars,2021-10-20,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
10.1101/2021.01.04.425314,2023-02-14T05:33:44.265235,https://research-repository.griffith.edu.au/bitstream/10072/409077/2/Munroe514774_Published.pdf,https://research-repository.griffith.edu.au/bitstream/10072/409077/2/Munroe514774_Published.pdf,http://hdl.handle.net/10072/409077,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:research-repository.griffith.edu.au:10072/409077,1682e0cdd0e88e4d723,NA,2021-10-26,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
10.1101/2021.01.04.425314,2023-02-11T07:15:43.858318,https://researchrepository.murdoch.edu.au/id/eprint/62497/1/AusTraits.pdf,https://researchrepository.murdoch.edu.au/id/eprint/62497/1/AusTraits.pdf,https://researchrepository.murdoch.edu.au/id/eprint/62497/,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:researchrepository.murdoch.edu.au:62497,fbe9d462690566b94ab,Murdoch University - Murdoch Research Repository,2021-10-14,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
10.1101/2021.01.04.425314,2022-10-21T16:56:38.930280,https://pure.mpg.de/pubman/item/item_3276577_4/component/file_3343880/BGC3506.pdf,https://pure.mpg.de/pubman/item/item_3276577_4/component/file_3343880/BGC3506.pdf,http://hdl.handle.net/21.11116/0000-0007-A77C-2,oa repository (via OAI-PMH doi match),cc-by-nc-nd,publishedVersion,repository,FALSE,oai:pure.mpg.de:item_3276577,11fb549862f562d077e,Max Planck Society - MPG.PuRe,2021-01-21,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
10.1101/2021.01.04.425314,2022-01-16T00:02:10.439508,https://www.biorxiv.org/content/biorxiv/early/2021/01/07/2021.01.04.425314.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2021/01/07/2021.01.04.425314.full.pdf,https://doi.org/10.1101/2021.01.04.425314,oa repository (via page says license),cc-by-nc-nd,submittedVersion,repository,FALSE,NA,NA,NA,2021-01-07,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
10.1101/2021.01.04.425314,2022-11-18T23:22:50.879169,https://opus.lib.uts.edu.au/bitstream/10453/148173/2/Falster%2c%20Gallagher%20et%20al%202021%20-%20preprint.pdf,https://opus.lib.uts.edu.au/bitstream/10453/148173/2/Falster%2c%20Gallagher%20et%20al%202021%20-%20preprint.pdf,http://hdl.handle.net/10453/148173,oa repository (via OAI-PMH doi match),cc-by-nc-nd,submittedVersion,repository,FALSE,oai:opus.lib.uts.edu.au:10453/148173,6c2c8ed2589bf2052a1,University of Technology Sydney - Open Publications Of UTS Scholars,2021-05-14,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-01-07,2021,AusTraits – a curated plant trait database for the Australian flora,2023-02-06T00:52:49.611609,REVIEW
